Hotel Name,Original price,Price after discount,Tax,Rating,location,Facility,Room Type,Room Size,Review,Original price_norm,Price after discount_norm,Rating_norm,Cluster
nomad hub villa bali,13.017005083966255,12.586223364451623,Inclusive of taxes,7.9,"Umalas, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, restaurant, yoga room","2 Bedroom Villa with Private Pool, Villa With Private Pool, Four Bedroom Villa with Private Pool, Four Bedrooms Pool Villa, 4 Bedrooms Villa, One-Bedroom Suite Villa with Private Pool, Three-Bedroom Villa, Standard Room, Two Bedroom Pool Villa, One Bedroom Pool Villa",27 m² - 300 m²  ,Perfect for nomad workers!,0.28542353949957255,0.2616611211950514,0.6037735847917409,0
novotel bali nusa dua - hotel & residences,14.458480137308987,14.17079824010016,Inclusive of taxes,8.5,"Nusa Dua Beach, Bali","Private beach, free wifi, swimming pool, free parking, spa, 24 hour front desk, fitness center, restaurant","Suite Room, Deluxe King Room, Deluxe Twin",50 m² - 130 m²,Amazing Family Vacation,0.4952486836420326,0.48976129582461947,0.7169811319401922,3
nugraha lovina seaview resort and spa,14.4320471759633,14.001264550538144,Inclusive of taxes,8.8,"Lovina, Bali","Beach, free Wi-Fi, swimming pool with a view, free parking, spa, 24-hour reception, fitness center, restaurant","Suite Sea View, Superior Double or Twin Room with Sea View, Superior Double or Twin Room, Balcony Seaview, Suite Garden Sea View, Balcony, Family Garden Seaview, Suite Garden Seaview With Breakfast, Villa Elsa 1, Villa Elsa 2",24 m² - 200 m²  ,Fun hotel,0.49140102779005707,0.46535685474141497,0.773584905514418,3
nunamkhalu private villas & spa,15.73510342536888,15.524382499073795,Inclusive of taxes,9.2,"Kutuh, Bali","Private pool, spa, fitness center, luxurious dining, free WiFi","Private Villa with Pool, Honeymoon Suite",80 m² - 200 m²,The ideal choice for a romantic getaway with luxurious facilities.,0.6810775433310106,0.6846102806170572,0.8490566036133854,3
"nusa dua beach hotel & spa, bali",15.157293575192945,14.5594568358165,Inclusive of taxes,8.7,"Nusa Dua Beach Hotel & Spa, Bali","Large swimming pool, spa, beachfront restaurant, fitness center, beach activities",Premier Room,30 m² - 50 m²,"Friendly service, clean beach, suitable for family events",0.5969699239733604,0.5457088530632105,0.7547169809896759,2
nusa majesty,13.346308207608848,12.8354836496546,Inclusive of taxes,8.4,"Nusa Penida, Bali","Beach, free Wi-Fi, swimming pool, free parking, 24-hour reception, restaurant, bar, shuttle service","Deluxe Room, Deluxe, Grand Deluxe, Premier Room, Room Assigned on Arrival, Double Panoramic, Quintuple Room, Triple Room, Double Single Use",20 m² - 23 m²  ,Great place to heal,0.33335782405388226,0.29754223697996807,0.6981132074154504,1
nusa sedayu hotel,13.880049391601796,13.592367006650065,Inclusive of taxes,8.5,"Nusa Penida, Bali","Free Wi-Fi, swimming pool, car parking, 24-hour front desk, restaurant, water park, airport transfer, luggage storage","Deluxe Double Room with Sea View, Deluxe Twin Room with Sea View, Bungalow with Sea View, Bungalow with Pool View, Deluxe Double Room with Pool View, Deluxe Double Room Sea View (1 Double Bed and 1 Twin Sofa Bed), Deluxe Twin Room, Room Assigned on Arrival, Deluxe Room with Sea View, Deluxe Sea View",30 m² - 30 m²  ,"Excellent service, a good location, and a good location",0.41105068499266945,0.40649589297821725,0.7169811319401922,1
nusabay menjangan whm,15.088733360717196,14.0389116761053,Inclusive of taxes,9.3,"Menjangan, Bali","Private beach, free Wi-Fi, swimming pool with a view, free parking, spa, 24-hour reception, fitness center, restaurant","Two Bedroom Beachfront Villa, Jungle Lanai Cottage with Free Snorkeling at House Reef, 1 Bedroom Villa, One Bedroom Beachfront Villa, Lanai Cottage Ocean View with Free Snorkeling at House Reef, Jungle Lanai Cottage, Forest/Garden Cottage, 2 Bedroom Villa, Cottage Ocean View, Special offer Deluxe Double Room with Romantic Dinner",48 m² - 200 m²  ,Natural happiness,0.5869901072214492,0.47077617322748844,0.8679245281381276,0
nyuh gading bungalow,12.47915237076039,12.19147156669466,Inclusive of taxes,9.1,"Nusa Penida, Bali","Free WiFi, free parking, bar, massage, shuttle service, pets allowed, breakfast, laundry service",Bungalow,200 m² - 200 m²  ,"The homestay is comfortable, clean, the staff are friendly",0.20713219285841705,0.20483644513369045,0.8301886790886436,2
ocean brothers ceningan,13.304684934198283,13.017002861746503,Inclusive of taxes,8.5,"Nusa Ceningan, Bali","Free wifi, Swimming pool, Free parking, Restaurant, Bar, Airport transfer, Children's pool, Luggage storage",Private Villa,16 m² - 16 m²  ,Beachfront hotel with spacious rooms,0.3272990238527967,0.3236719987306323,0.7169811319401922,2
ode hostel,11.056177588734903,10.768506042432708,Inclusive of taxes,8.4,"Monkey Forest, Bali","Free Wi-Fi, free parking, 24-hour front desk, airport transfer, balcony/terrace, breakfast, room service, laundry service","Bed in 6-Bed Mixed Dormitory Room, Double Room, Standard 4 Bed Dormitory Female, Dormitory Room Share Bathroom, Dormitory - 8 Share, Bed in 8 Bed Dormitory, Double Bed Room, Dormitory, Bed in 8-Bed Mixed Dormitory Room",3 m² - 45 m²  ,The location is very good and very clean,0.0,0.0,0.6981132074154504,4
odika lovina house and villas,14.202472873624796,13.152652010342026,Inclusive of taxes,8.6,"Lovina, Bali","Swimming pool, free Wi-Fi, kitchenette","Family Studio, Bedroom Pool Villa, Superior Studio, Studio Suite, Deluxe Double Room, Bedroom Suite Plunge Pool",30 m² - 250 m²  ,A Memorable Vacation,0.45798354965342497,0.34319874685626256,0.735849056464934,0
ohana hotel kuta,14.115615891155079,13.271646802771485,Inclusive of taxes,8.6,"Kuta, Bali","Free WiFi, swimming pool, restaurant, airport shuttle","Superior Room, Deluxe Room, Suite",24 m² - 50 m²,Location near the airport with affordable price,0.44534040413090975,0.3603280938819498,0.735849056464934,2
oki taru residence,13.122365377402328,12.611541086966115,Inclusive of taxes,9.1,"Tuban, Bali","Free Wi-Fi, free parking, 24-hour front desk, airport transfer, luggage storage, garden, breakfast, room service","Single Standard, Standard Twin, Standard Suite, Standard Double, Suite Room, Single Room, Twin Room, Standard Twin Room, Standard Single Room",20 m² - 22 m²  ,Very Comfortable Room!,0.30076007876596494,0.2653056172775827,0.8301886790886436,1
om ham retreat and resort,13.805461232211272,13.112315061750808,Inclusive of taxes,9.0,"Tegallalang, Bali","Free WiFi, swimming pool with view, free parking, spa, 24-hour front desk, restaurant, bar, yoga room","Penthouse Suite, Superior Twin Room, Standard Room, Two Bedroom Suite, Standard Double Room",24 m² - 84 m²,Highly recommended!,0.40019342370386346,0.3373922272912499,0.8113207545639017,1
omah nusa villa,12.716903269283664,12.429220196836383,Inclusive of taxes,9.1,"Nusa Penida, Bali","free WiFi, car parking, non-smoking rooms, air conditioning in public areas, English, Indonesian","Twin Room, Standard Room, Room Assigned on Arrival, Basic Room",25 m² - 25 m²  ,"very good location, aesthetic house",0.24173987922590645,0.23906045365905104,0.8301886790886436,4
omatha village,13.324489195480057,12.726653531619753,Inclusive of taxes,8.7,"East Denpasar, Bali","Free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, airport transfer, family room, kitchen","Two Bedroom Villa with Private Pool, Junior Suite with Pool Access, Victoria Deluxe Room, 2 Bedroom Suite with Private Pool, Kolonia Deluxe Room, Victoria Superior Room, 2 Bedroom Suite with Private Garden, Gardenia Deluxe Room, 2 Bedroom Suite with Pool Access, Kolonia Superior Room",32 m² - 225 m²  ,Perfect Accommodation for Business Trips,0.3301817875665681,0.28187609881874987,0.7547169809896759,0
one eleven,16.195056784687036,15.90737474309945,Inclusive of taxes,9.2,"Seminyak, Bali","Free Wi-Fi, private pool, spa, restaurant","One Bedroom Villa, Penthouse",100 m² - 350 m²,A luxurious stay with ultimate privacy. The facilities and services are very satisfying,0.7480296419427332,0.7397421643081116,0.8490566036133854,0
origin uluwatu,14.283324917506963,14.177964471445778,Inclusive of taxes,9.2,"Pecatu, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, restaurant, bar","Pool Tent, Luxury Tented Room - Fully Furnished, Luxury Family Pool Tented-Villa, Family Two Bedroom Pool Tent, Luxury Pool Tented-Villa, Family Pool Tent - Active & Surf Package with Free Benefits, Pool Tent - Active & Surf Package with Free Benefits, Special Offer - Two-Bedroom Family Pool Tent with Resort Credit, Garden Tent, Luxury Tent",180 m² - 270 m²  ,Don't hesitate to book this perfect accommodation!,0.4697525995044422,0.4907928776365565,0.8490566036133854,3
ossotel legian,14.531000763726421,13.74742977040229,Inclusive of taxes,8.9,"Legian, Bali","Beach, free Wi-Fi, swimming pool, free parking, 24-hour reception, restaurant, bar, airport transfer","Deluxe Double or Twin Room with Pool Access, Suite Room, Superior Double or Twin Room, Suite Room with Bathtub, Deluxe Poolside, Deluxe Twin Room",27 m² - 50 m²  ,The location is good,0.5058049890432622,0.4288172386173432,0.7924528300391599,1
oyo 1051 de loran hotel,13.200386816958314,12.951926121721053,Inclusive of taxes,8.5,"Seririt, Bali","Free Wi-Fi, swimming pool, free parking, 24-hour reception, restaurant, balcony/terrace, garden, 24-hour room service","Deluxe Double Room, Indonesia Deluxe Double, Deluxe Room, Double Room - Superior, Deluxe Premier, Twin/Double Room, Room Assigned on Arrival, Standard Superior",11 m² - 24 m²  ,The room quality exceeded my expectations.,0.3121170979270482,0.3143041764886869,0.7169811319401922,1
oyo 1200 kencana residence,12.459334066079819,12.210876090494493,Inclusive of taxes,8.3,"Jimbaran, Bali","Free WiFi, 24-hour reception, smoke-free property, daily housekeeping, daily disinfection in all rooms, body thermometer, English, Indonesian","Deluxe Double Room, Indonesian Deluxe Double, Deluxe Room",11 m² - 12 m²  ,"Very nice and helpful guests, clean and big rooms!",0.2042473849482025,0.20762973394280027,0.6792452828907085,4
oyo 1356 gusti residence,11.845332306201518,11.596871314695504,Inclusive of taxes,8.4,"Mengwi, Bali","Free WiFi, free parking, 24-hour reception, balcony/terrace, breakfast, room service, tour, laundry service","Standard Double Room, Indonesia Standard Double, Special Room, Room standard, Double Standard, Standar",10 m² - 17 m²  ,Comfortable,0.11487156989581623,0.11924350572760375,0.6981132074154504,4
oyo 1433 homestay rumahku,12.776614243122905,12.314581699335607,Inclusive of taxes,7.8,"Kuta, Bali","Beach, free Wi-Fi, free parking, express check-in/check-out, family room, balcony/terrace, garden, 24-hour room service","Standard Double Room, Family Room, Standard Twin Room, Double Room with Garden View, Executive Room, Superior, Deluxe, Standard Room, Indonesia Standard Double, Single Room",14 m² - 22 m²  ,It is not in accordance with,0.250431575737512,0.22255819699636356,0.5849056602669989,1
oyo 1489 simona hotel,12.313836770204048,11.851801951921106,Inclusive of taxes,6.9,"Canggu, Bali","Free Wi-Fi, free parking, spa, 24-hour reception, restaurant, bar, water sports, golf course","Standard Room, Deluxe Double Room, Superior Room, Deluxe Room, Suite Room, Single Room De Luxe, Run of House, 2 Twin Beds 1 Twin Bed, Twin Room Single Use Superior, Deluxe House",15 m² - 35 m²  ,The room is not suitable,0.183068391244027,0.1559408709094083,0.41509433954432184,1
oyo 1654 maha bharata kuta inn,12.786759163941985,12.093614780948718,Inclusive of taxes,7.8,"Legian, Bali","Beach, free Wi-Fi, free parking, 24-hour reception, restaurant, airport transfer, luggage storage, breakfast","Deluxe Twin Room, Standard Twin Room, Standard Double Room, Deluxe Double Room, Indonesia Deluxe Double, Superior Room, Indonesia Deluxe Double, Standard Room (Fan), Indonesia Standard Double, Indonesia Standard Twin Room",11 m² - 20 m²  ,The photos are much better than the actual room,0.25190829881242127,0.19074992245788328,0.5849056602669989,1
oyo 1670 likko inn,12.552608360775665,12.304147182793447,Inclusive of taxes,7.9,"North Denpasar, Bali","Free Wi-Fi, swimming pool, free parking, 24-hour reception, 24-hour room service, smoke-free property, daily housekeeping, shared lounge/TV area","Deluxe Double, Standard Double, Double Indonesia Standard Double, Twin Indonesia Deluxe Twin, Standard Twin, Double Indonesia Deluxe Double, Twin Indonesia Standard Twin, Deluxe Twin, Family Room Standard",12 m² - 18 m²  ,Low budget means minimal facilities,0.21782465240347823,0.22105614424895537,0.6037735847917409,4
oyo 1741 komala indah cottages,12.19676445845855,11.948305299026595,Inclusive of taxes,6.9,"Legian, Bali","Free Wi-Fi, free parking, 24-hour front desk, luggage storage, garden, laundry service, ticket service, non-smoking property","Standard Room, Deluxe Double Room, Super Saver Room, Deluxe Twin Room, Standard Double Room, Standard Twin Room, Deluxe Room, Standard Room, Economy Double Room, Indonesia Standard Double",13 m² - 15 m²  ,don't stay here,0.16602701780497536,0.16983256556226634,0.41509433954432184,4
oyo 1762 hotel astiti graha tanah lot,12.097852489439777,11.849390558708787,Inclusive of taxes,7.0,"Tanah Lot, Bali","Free Wi-Fi, 24-hour front desk, family room, 24-hour room service, non-smoking rooms, daily housekeeping, air conditioning in public areas, elevator","Standard Twin Room, Standard Double Room, Double Double Standard, Twin Room - Hollywood, Double Room with Extra Bed Twin, Twin Room - Single Use, Single Room Double Bed, Double Room - Superior",13 m² - 13 m²  ,Very comfortable,0.15162911469270848,0.15559374991103628,0.4339622640690637,4
oyo 1848 tb's homestay,12.608065064159366,12.146030666444492,Inclusive of taxes,7.8,"Sanur, Bali","Free Wi-Fi, free parking, 24-hour reception, room service, smoke-free property, daily housekeeping, daily disinfection in all rooms, shared lounge/TV area","Deluxe Double Room, Deluxe Room, Indonesia Deluxe Double",17 m² - 21 m²  ,Seriously ugly,0.22589708539783823,0.19829520972621523,0.5849056602669989,4
oyo 1952 hotel dewata indah,12.61153108694945,11.918390573078392,Inclusive of taxes,8.2,"North Denpasar, Bali","Free WiFi, free parking, 24-hour reception, family room, kitchen, luggage storage, balcony/terrace, 24-hour room service","Standard Family Room, Standard Twin Room, Standard Double Room, Indonesia Standard Twin, Superior Double Room, Indonesia Standard Double, reddoorz superior twin room, Standart Room Fan, Superior Twin Room, Room Assigned on Arrival",14 m² - 21 m²  ,"Budget-friendly, strategic location, friendly staff, ample parking. Cleanliness is decent.",0.22640160937821788,0.16552632903305975,0.6603773583659663,1
oyo 2122 puri sanur,12.467082146566119,12.218623552348518,Inclusive of taxes,7.8,"Sanur, Bali","Air conditioning, restaurant, swimming pool, 24-hour front desk, parking, Wi-Fi","Deluxe Double Room, Deluxe Twin Room, Standard Double Room, Standard Twin Room",12 m² - 16 m²  ,"The rooms and other things are very clean and recommended, the rest outside the room needs to be kept clean",0.2053752172343702,0.2087449841143113,0.5849056602669989,1
oyo 2184 nan berlian inn,12.337289486645723,11.875253400600698,Inclusive of taxes,7.0,"Legian, Bali","Free Wi-Fi, swimming pool, free parking, 24-hour reception, family room, room service, contactless check-in/check-out, laundry service","Standard Double Room, Standard Twin Room, Twin Indonesia Standard Twin, Double Indonesia Standard Double, Indonesia Standard Double, Standard Room, Standard Double (Partial Window), Standard Twin (Partial Window)",22 m² - 30 m²  ,Doesn't match in the picture,0.18648223430464403,0.15931671614167736,0.4339622640690637,4
oyo 2225 catur adi putra,12.09692162163103,11.848461549251832,Inclusive of taxes,7.9,"West Denpasar, Bali","Free WiFi, swimming pool, free parking, 24 hour front desk, restaurant, swimming pool airport transfer (children), luggage storage","Deluxe Family Room, Standard Twin Room, Deluxe Twin Room",14 m² - 16 m²  ,Fairly Good Budget Hotel,0.15149361496852307,0.1554600186354616,0.6037735847917409,1
